Date;Annee;Jour;Mois;Day Week;Schedule Type;Week Index;Index Day Week;Time Slot;Number of Boarding Passengers;Number of Disembarking Passengers;Number of Stops
2024-01-24;2024;24;1;Mercredi;NORMAL;4;3;4;705;474;944
2024-01-25;2024;25;1;Jeudi;NORMAL;4;4;17;82386;83011;15169
2024-01-25;2024;25;1;Jeudi;NORMAL;4;4;16;74094;69490;14217
2024-01-25;2024;25;1;Jeudi;NORMAL;4;4;18;62693;66979;15300
2024-01-25;2024;25;1;Jeudi;NORMAL;4;4;11;41118;39090;10782
2024-01-25;2024;25;1;Jeudi;NORMAL;4;4;19;39111;42856;13034
2024-01-25;2024;25;1;Jeudi;NORMAL;4;4;10;33474;34110;10762
2024-01-25;2024;25;1;Jeudi;NORMAL;4;4;6;18595;15404;10005
2024-01-25;2024;25;1;Jeudi;NORMAL;4;4;21;16208;16613;6594
2024-01-25;2024;25;1;Jeudi;NORMAL;4;4;0;3099;3767;4647
2024-01-25;2024;25;1;Jeudi;NORMAL;4;4;1;344;552;443
2024-01-26;2024;26;1;Vendredi;NORMAL;4;5;17;70005;72001;15233
2024-01-26;2024;26;1;Vendredi;NORMAL;4;5;8;56944;60621;14528
2024-01-26;2024;26;1;Vendredi;NORMAL;4;5;7;54122;47447;14259
2024-01-26;2024;26;1;Vendredi;NORMAL;4;5;15;51370;49347;11276
2024-01-26;2024;26;1;Vendredi;NORMAL;4;5;19;37619;40659;13055
2024-01-26;2024;26;1;Vendredi;NORMAL;4;5;22;14966;15353;5756
2024-01-26;2024;26;1;Vendredi;NORMAL;4;5;5;6727;5540;5935
2024-01-26;2024;26;1;Vendredi;NORMAL;4;5;1;2940;3230;2319
2024-01-26;2024;26;1;Vendredi;NORMAL;4;5;3;499;626;1273
2024-01-27;2024;27;1;Samedi;SAMEDI;4;6;19;26576;28635;8049
2024-01-27;2024;27;1;Samedi;SAMEDI;4;6;9;20266;19454;7162
2024-01-27;2024;27;1;Samedi;SAMEDI;4;6;23;11579;12059;5520
2024-01-27;2024;27;1;Samedi;SAMEDI;4;6;4;1106;932;946
2024-01-28;2024;28;1;Dimanche;DIMANCHE;4;7;17;25913;26403;6651
2024-01-28;2024;28;1;Dimanche;DIMANCHE;4;7;13;20100;19844;6497
2024-01-28;2024;28;1;Dimanche;DIMANCHE;4;7;9;10519;9763;5404
2024-01-28;2024;28;1;Dimanche;DIMANCHE;4;7;21;8524;8979;5061
2024-01-28;2024;28;1;Dimanche;DIMANCHE;4;7;8;6204;5747;4877
2024-01-28;2024;28;1;Dimanche;DIMANCHE;4;7;5;2513;2303;3527
2024-01-29;2024;29;1;Lundi;NORMAL;5;1;17;79620;80046;15165
2024-01-29;2024;29;1;Lundi;NORMAL;5;1;15;48325;46662;11252
2024-01-29;2024;29;1;Lundi;NORMAL;5;1;9;37831;39978;12483
2024-01-30;2024;30;1;Mardi;NORMAL;5;2;8;66250;70668;14495
2024-01-30;2024;30;1;Mardi;NORMAL;5;2;7;59728;52237;14299
2024-01-30;2024;30;1;Mardi;NORMAL;5;2;11;39271;37285;10716
2024-01-30;2024;30;1;Mardi;NORMAL;5;2;19;35827;39585;12918
2024-01-30;2024;30;1;Mardi;NORMAL;5;2;20;20396;22294;9361
2024-01-30;2024;30;1;Mardi;NORMAL;5;2;22;10640;11528;5781
2024-01-30;2024;30;1;Mardi;NORMAL;5;2;0;2201;2763;4726
2024-01-31;2024;31;1;Mercredi;NORMAL;5;3;18;60203;64244;15278
2024-01-31;2024;31;1;Mercredi;NORMAL;5;3;8;59329;62767;14462
2024-01-31;2024;31;1;Mercredi;NORMAL;5;3;15;51122;49763;11155
2024-01-31;2024;31;1;Mercredi;NORMAL;5;3;13;49419;49516;10866
2024-01-31;2024;31;1;Mercredi;NORMAL;5;3;14;46964;47057;10637
2024-01-31;2024;31;1;Mercredi;NORMAL;5;3;19;35290;38956;12919
2024-01-31;2024;31;1;Mercredi;NORMAL;5;3;10;31884;32234;10617
2024-01-31;2024;31;1;Mercredi;NORMAL;5;3;4;645;464;932
2024-01-31;2024;31;1;Mercredi;NORMAL;5;3;1;163;277;438
2025-06-18;2025;18;6;Mercredi;NORMAL;25;3;1;482;726;493
2025-06-18;2025;18;6;Mercredi;NORMAL;25;3;4;967;642;971
2025-06-18;2025;18;6;Mercredi;NORMAL;25;3;6;18429;15891;10324
2025-06-18;2025;18;6;Mercredi;NORMAL;25;3;7;45221;39582;15522
2025-06-18;2025;18;6;Mercredi;NORMAL;25;3;10;37176;37845;11410
2025-06-18;2025;18;6;Mercredi;NORMAL;25;3;11;43744;41429;11388
2025-06-18;2025;18;6;Mercredi;NORMAL;25;3;12;52963;53557;11966
2025-06-18;2025;18;6;Mercredi;NORMAL;25;3;13;48513;48299;11604
2025-06-18;2025;18;6;Mercredi;NORMAL;25;3;16;62010;59173;14479
2025-06-18;2025;18;6;Mercredi;NORMAL;25;3;18;63216;66033;15821
2025-06-18;2025;18;6;Mercredi;NORMAL;25;3;19;40664;44290;13592
2025-06-18;2025;18;6;Mercredi;NORMAL;25;3;21;19282;19459;7187
2025-06-18;2025;18;6;Mercredi;NORMAL;25;3;22;16090;16795;5893
2025-03-07;2025;7;3;Vendredi;NORMAL;10;5;0;6867;7800;5159
2025-03-07;2025;7;3;Vendredi;NORMAL;10;5;1;3172;3386;2431
2025-03-07;2025;7;3;Vendredi;NORMAL;10;5;3;850;1036;1384
2025-03-07;2025;7;3;Vendredi;NORMAL;10;5;9;40095;41846;13641
2025-03-07;2025;7;3;Vendredi;NORMAL;10;5;10;34463;34927;11589
2025-03-07;2025;7;3;Vendredi;NORMAL;10;5;13;54103;54308;11838
2025-03-07;2025;7;3;Vendredi;NORMAL;10;5;16;77163;71975;15039
2025-03-07;2025;7;3;Vendredi;NORMAL;10;5;19;42018;44563;13771
2025-05-23;2025;23;5;Vendredi;NORMAL;21;5;15;53061;52020;11694
2025-05-23;2025;23;5;Vendredi;NORMAL;21;5;17;72169;73566;15655
2025-05-23;2025;23;5;Vendredi;NORMAL;21;5;21;21551;22165;7237
2025-05-23;2025;23;5;Vendredi;NORMAL;21;5;22;17873;18311;5977
2025-05-23;2025;23;5;Vendredi;NORMAL;21;5;23;13831;14747;5777
2024-11-03;2024;3;11;Dimanche;DIMANCHE;44;7;8;7434;6884;4656
2024-11-03;2024;3;11;Dimanche;DIMANCHE;44;7;9;12932;12125;5172
2024-11-03;2024;3;11;Dimanche;DIMANCHE;44;7;11;18217;17948;5442
2024-11-03;2024;3;11;Dimanche;DIMANCHE;44;7;22;6077;6435;4693
2025-06-11;2025;11;6;Mercredi;NORMAL;24;3;4;801;501;923
2025-06-11;2025;11;6;Mercredi;NORMAL;24;3;7;50151;44150;15486
2025-06-11;2025;11;6;Mercredi;NORMAL;24;3;14;49988;49475;11388
2025-06-11;2025;11;6;Mercredi;NORMAL;24;3;16;64068;60973;14948
2025-06-11;2025;11;6;Mercredi;NORMAL;24;3;17;74545;74107;15877
2025-01-29;2025;29;1;Mercredi;NORMAL;5;3;0;2510;3060;4742
2025-01-29;2025;29;1;Mercredi;NORMAL;5;3;4;615;392;976
2025-01-29;2025;29;1;Mercredi;NORMAL;5;3;9;39971;42255;13643
2025-01-29;2025;29;1;Mercredi;NORMAL;5;3;10;33604;33847;11542
2025-01-29;2025;29;1;Mercredi;NORMAL;5;3;17;76615;76761;16070
2025-01-29;2025;29;1;Mercredi;NORMAL;5;3;20;21728;23018;10003
2025-01-29;2025;29;1;Mercredi;NORMAL;5;3;21;15406;16173;7180
2025-08-01;2025;1;8;Vendredi;VACANCES;31;5;7;6402;5829;4760
2025-08-01;2025;1;8;Vendredi;VACANCES;31;5;8;9975;9572;5097
2025-08-01;2025;1;8;Vendredi;VACANCES;31;5;9;12603;12222;5750
2025-08-01;2025;1;8;Vendredi;VACANCES;31;5;13;20092;19842;6868
2025-08-01;2025;1;8;Vendredi;VACANCES;31;5;19;27228;27340;6528
2025-08-01;2025;1;8;Vendredi;VACANCES;31;5;21;23258;23997;5449
2024-12-13;2024;13;12;Vendredi;NORMAL;50;5;2;2436;2728;2049
2024-12-13;2024;13;12;Vendredi;NORMAL;50;5;5;7155;5960;6076
2024-12-13;2024;13;12;Vendredi;NORMAL;50;5;6;17414;14621;10139
2024-12-13;2024;13;12;Vendredi;NORMAL;50;5;7;50792;45049;14201
2024-12-13;2024;13;12;Vendredi;NORMAL;50;5;8;58822;60673;14755
2024-12-13;2024;13;12;Vendredi;NORMAL;50;5;9;42749;44803;12729
2024-12-13;2024;13;12;Vendredi;NORMAL;50;5;13;55785;55896;11576
2024-12-13;2024;13;12;Vendredi;NORMAL;50;5;15;58626;56649;11637
2024-12-13;2024;13;12;Vendredi;NORMAL;50;5;19;40739;43545;12262
2024-12-13;2024;13;12;Vendredi;NORMAL;50;5;20;23957;25623;9431
2024-11-25;2024;25;11;Lundi;NORMAL;48;1;0;1904;2511;4800
2024-11-25;2024;25;11;Lundi;NORMAL;48;1;5;7018;5688;6144
2024-11-25;2024;25;11;Lundi;NORMAL;48;1;7;61116;53665;14868
2024-11-25;2024;25;11;Lundi;NORMAL;48;1;10;32625;33156;11157
2024-11-25;2024;25;11;Lundi;NORMAL;48;1;11;40877;38587;11132
2024-11-25;2024;25;11;Lundi;NORMAL;48;1;14;39905;39939;11167
2024-11-25;2024;25;11;Lundi;NORMAL;48;1;19;34277;37331;13339
2024-11-25;2024;25;11;Lundi;NORMAL;48;1;23;5465;6152;5734
2025-06-19;2025;19;6;Jeudi;NORMAL;25;4;5;7587;6129;6182
2025-06-19;2025;19;6;Jeudi;NORMAL;25;4;8;68479;69399;15548
2025-06-19;2025;19;6;Jeudi;NORMAL;25;4;11;42136;40856;11351
2025-06-19;2025;19;6;Jeudi;NORMAL;25;4;15;54119;52880;11671
2025-06-19;2025;19;6;Jeudi;NORMAL;25;4;16;68059;65265;14822
2025-06-19;2025;19;6;Jeudi;NORMAL;25;4;17;76495;76114;15489
2025-05-28;2025;28;5;Mercredi;NORMAL;22;3;5;7268;5853;6292
2025-05-28;2025;28;5;Mercredi;NORMAL;22;3;6;18211;15531;10323
2025-05-28;2025;28;5;Mercredi;NORMAL;22;3;10;37020;37034;11430
2025-05-28;2025;28;5;Mercredi;NORMAL;22;3;12;60718;61003;12029
2025-05-28;2025;28;5;Mercredi;NORMAL;22;3;13;54811;54244;11668
2025-05-28;2025;28;5;Mercredi;NORMAL;22;3;16;65196;62665;15017
2025-05-28;2025;28;5;Mercredi;NORMAL;22;3;19;39329;43236;13961
2025-05-28;2025;28;5;Mercredi;NORMAL;22;3;20;23454;25036;10126
2025-05-28;2025;28;5;Mercredi;NORMAL;22;3;21;17442;18113;7241
2025-04-21;2025;21;4;Lundi;VACANCES;17;1;1;186;367;300
2025-04-21;2025;21;4;Lundi;VACANCES;17;1;4;734;587;834
2025-04-21;2025;21;4;Lundi;VACANCES;17;1;5;1997;1763;4005
2025-04-21;2025;21;4;Lundi;VACANCES;17;1;8;6542;6262;4929
2025-04-21;2025;21;4;Lundi;VACANCES;17;1;9;8832;8163;5489
2025-04-21;2025;21;4;Lundi;VACANCES;17;1;10;11323;11083;5675
2025-04-21;2025;21;4;Lundi;VACANCES;17;1;16;20692;20902;6780
2025-04-21;2025;21;4;Lundi;VACANCES;17;1;20;14301;14774;5777
2024-09-12;2024;12;9;Jeudi;NORMAL;37;4;8;63683;68196;15053
2024-09-12;2024;12;9;Jeudi;NORMAL;37;4;15;47043;45096;11585
2024-09-12;2024;12;9;Jeudi;NORMAL;37;4;14;39200;39026;11022
2024-09-12;2024;12;9;Jeudi;NORMAL;37;4;10;31712;32027;10951
2024-09-12;2024;12;9;Jeudi;NORMAL;37;4;6;17978;15098;10171
2024-09-12;2024;12;9;Jeudi;NORMAL;37;4;21;16247;17346;6842
2024-09-12;2024;12;9;Jeudi;NORMAL;37;4;22;11953;12665;5757
2024-09-12;2024;12;9;Jeudi;NORMAL;37;4;23;7046;7733;5681
2024-09-12;2024;12;9;Jeudi;NORMAL;37;4;4;796;552;1012
2025-08-28;2025;28;8;Jeudi;NORMAL;35;4;0;4826;5786;5150
2025-08-28;2025;28;8;Jeudi;NORMAL;35;4;5;8018;6445;6278
2025-08-28;2025;28;8;Jeudi;NORMAL;35;4;8;67814;72151;14924
2025-08-28;2025;28;8;Jeudi;NORMAL;35;4;9;37885;41038;13089
2025-08-28;2025;28;8;Jeudi;NORMAL;35;4;12;49823;49926;11875
2025-08-28;2025;28;8;Jeudi;NORMAL;35;4;13;49362;49977;11842
2025-08-28;2025;28;8;Jeudi;NORMAL;35;4;15;48016;47307;11928
2025-08-28;2025;28;8;Jeudi;NORMAL;35;4;16;71686;66082;14963
2025-08-28;2025;28;8;Jeudi;NORMAL;35;4;18;59886;63857;15748
2025-04-03;2025;3;4;Jeudi;NORMAL;14;4;1;278;496;433
2025-04-03;2025;3;4;Jeudi;NORMAL;14;4;5;7222;5787;6221
2025-04-03;2025;3;4;Jeudi;NORMAL;14;4;7;60189;52047;15614
2025-04-03;2025;3;4;Jeudi;NORMAL;14;4;15;50465;48951;11791
2025-04-03;2025;3;4;Jeudi;NORMAL;14;4;21;19002;19577;7053
2025-04-03;2025;3;4;Jeudi;NORMAL;14;4;23;9026;9833;5731
2025-06-12;2025;12;6;Jeudi;NORMAL;24;4;1;460;669;484
2025-06-12;2025;12;6;Jeudi;NORMAL;24;4;4;808;543;911
2025-06-12;2025;12;6;Jeudi;NORMAL;24;4;5;7325;5804;6158
2025-06-12;2025;12;6;Jeudi;NORMAL;24;4;9;45225;48005;13451
2025-06-12;2025;12;6;Jeudi;NORMAL;24;4;11;43137;41523;11248
2025-06-12;2025;12;6;Jeudi;NORMAL;24;4;12;49803;50291;11878
2025-06-12;2025;12;6;Jeudi;NORMAL;24;4;13;50956;50611;11764
2025-06-12;2025;12;6;Jeudi;NORMAL;24;4;14;44617;44463;11411
2025-06-12;2025;12;6;Jeudi;NORMAL;24;4;18;62343;66002;15871
2025-08-09;2025;9;8;Samedi;VACANCES;32;6;0;9675;10802;5204
2025-08-09;2025;9;8;Samedi;VACANCES;32;6;3;1078;1210;1499
2025-08-09;2025;9;8;Samedi;VACANCES;32;6;4;1313;1152;1098
2025-08-09;2025;9;8;Samedi;VACANCES;32;6;5;3511;3217;4948
2025-08-09;2025;9;8;Samedi;VACANCES;32;6;6;5076;4846;6275
2025-08-09;2025;9;8;Samedi;VACANCES;32;6;7;7996;7316;6990
2025-08-09;2025;9;8;Samedi;VACANCES;32;6;12;28213;27671;9172
2025-08-09;2025;9;8;Samedi;VACANCES;32;6;17;33945;33752;10005
2025-08-09;2025;9;8;Samedi;VACANCES;32;6;19;25506;26620;9023
2025-08-09;2025;9;8;Samedi;VACANCES;32;6;21;19014;19070;6121
2024-09-04;2024;4;9;Mercredi;NORMAL;36;3;12;56370;56951;11605
2024-09-04;2024;4;9;Mercredi;NORMAL;36;3;15;49723;48265;11598
2024-09-04;2024;4;9;Mercredi;NORMAL;36;3;13;46262;46919;11314
2024-09-04;2024;4;9;Mercredi;NORMAL;36;3;14;44438;44477;11015
2024-09-04;2024;4;9;Mercredi;NORMAL;36;3;11;43368;40178;11024
2024-09-04;2024;4;9;Mercredi;NORMAL;36;3;9;36419;38341;12780
2024-09-04;2024;4;9;Mercredi;NORMAL;36;3;19;34414;37963;12990
2024-09-04;2024;4;9;Mercredi;NORMAL;36;3;21;14995;15482;6770
2024-09-04;2024;4;9;Mercredi;NORMAL;36;3;22;12170;12657;5722
2024-09-04;2024;4;9;Mercredi;NORMAL;36;3;23;8942;9604;5634
2024-09-04;2024;4;9;Mercredi;NORMAL;36;3;0;4692;5517;4678
2025-03-13;2025;13;3;Jeudi;NORMAL;11;4;10;33815;34067;11449
2025-03-13;2025;13;3;Jeudi;NORMAL;11;4;18;63201;67774;16223
2025-03-24;2025;24;3;Lundi;NORMAL;13;1;1;161;214;496
2025-03-24;2025;24;3;Lundi;NORMAL;13;1;7;59936;52148;15749
2025-03-24;2025;24;3;Lundi;NORMAL;13;1;9;40437;42710;13576
2025-03-24;2025;24;3;Lundi;NORMAL;13;1;13;51256;51924;11755
2025-03-24;2025;24;3;Lundi;NORMAL;13;1;15;47902;46346;11859
2025-03-24;2025;24;3;Lundi;NORMAL;13;1;21;12881;13277;7251
2025-03-24;2025;24;3;Lundi;NORMAL;13;1;23;4607;5177;5823
2024-12-31;2024;31;12;Mardi;VACANCES;1;2;0;18916;17176;5370
2024-12-31;2024;31;12;Mardi;VACANCES;1;2;3;2668;3226;1402
2024-12-31;2024;31;12;Mardi;VACANCES;1;2;9;14953;14398;11692
2024-12-31;2024;31;12;Mardi;VACANCES;1;2;10;19173;18706;9688
2024-12-31;2024;31;12;Mardi;VACANCES;1;2;11;23556;22973;9524
2024-12-31;2024;31;12;Mardi;VACANCES;1;2;14;30161;29809;9631
2024-12-31;2024;31;12;Mardi;VACANCES;1;2;22;14690;14251;5748
2025-01-08;2025;8;1;Mercredi;NORMAL;2;3;1;179;254;463
2025-01-08;2025;8;1;Mercredi;NORMAL;2;3;5;6389;5171;6202
2025-01-08;2025;8;1;Mercredi;NORMAL;2;3;6;16599;13692;10390
2025-01-08;2025;8;1;Mercredi;NORMAL;2;3;7;54783;48106;15725
2025-01-08;2025;8;1;Mercredi;NORMAL;2;3;9;37716;40160;13649
2025-01-08;2025;8;1;Mercredi;NORMAL;2;3;12;48142;48750;12018
2025-01-08;2025;8;1;Mercredi;NORMAL;2;3;13;45372;46277;11656
2025-01-08;2025;8;1;Mercredi;NORMAL;2;3;19;32508;36374;13728
2025-07-05;2025;5;7;Samedi;VACANCES;27;6;1;4561;4918;2552
2025-07-05;2025;5;7;Samedi;VACANCES;27;6;3;1086;1249;1427
2025-07-05;2025;5;7;Samedi;VACANCES;27;6;8;15887;15175;7007
2025-07-05;2025;5;7;Samedi;VACANCES;27;6;19;25143;26622;8748
2025-07-05;2025;5;7;Samedi;VACANCES;27;6;22;16308;16260;5714
2025-07-19;2025;19;7;Samedi;VACANCES;29;6;1;3828;4092;2608
2025-07-19;2025;19;7;Samedi;VACANCES;29;6;3;989;1161;1442
2025-07-19;2025;19;7;Samedi;VACANCES;29;6;4;1210;950;1026
2025-07-19;2025;19;7;Samedi;VACANCES;29;6;11;24939;25054;8108
2025-07-19;2025;19;7;Samedi;VACANCES;29;6;20;16204;16851;6890
2025-07-19;2025;19;7;Samedi;VACANCES;29;6;23;11085;11540;5846
2025-01-30;2025;30;1;Jeudi;NORMAL;5;4;4;673;462;949
2025-01-30;2025;30;1;Jeudi;NORMAL;5;4;8;68148;71845;16053
2025-01-30;2025;30;1;Jeudi;NORMAL;5;4;9;40321;43567;13663
2025-01-30;2025;30;1;Jeudi;NORMAL;5;4;11;43834;41278;11461
2025-01-30;2025;30;1;Jeudi;NORMAL;5;4;14;42156;42295;11515
2025-01-30;2025;30;1;Jeudi;NORMAL;5;4;17;81077;82586;16073
2025-01-30;2025;30;1;Jeudi;NORMAL;5;4;19;38314;41569;13495
2025-01-30;2025;30;1;Jeudi;NORMAL;5;4;22;12708;13287;5840
2025-01-30;2025;30;1;Jeudi;NORMAL;5;4;23;7601;8432;5718
2025-05-09;2025;9;5;Vendredi;NORMAL;19;5;8;62467;65826;15791
2025-05-09;2025;9;5;Vendredi;NORMAL;19;5;11;44219;41536;11374
2025-05-09;2025;9;5;Vendredi;NORMAL;19;5;17;76206;77600;15953
2025-05-09;2025;9;5;Vendredi;NORMAL;19;5;18;60629;63184;16155
2025-05-09;2025;9;5;Vendredi;NORMAL;19;5;21;20640;21451;7138
2025-05-09;2025;9;5;Vendredi;NORMAL;19;5;22;17293;17794;5885
2024-10-08;2024;8;10;Mardi;NORMAL;41;2;7;69963;60680;14578
2024-10-08;2024;8;10;Mardi;NORMAL;41;2;11;43672;41422;11032
2024-10-08;2024;8;10;Mardi;NORMAL;41;2;12;50867;51269;11546
2024-10-08;2024;8;10;Mardi;NORMAL;41;2;13;50559;51168;11479
2024-10-08;2024;8;10;Mardi;NORMAL;41;2;19;39491;43220;13121
2024-10-08;2024;8;10;Mardi;NORMAL;41;2;21;15943;16521;6857
2024-10-08;2024;8;10;Mardi;NORMAL;41;2;22;11386;12160;5793
2024-10-08;2024;8;10;Mardi;NORMAL;41;2;23;6125;6886;5673
2025-02-20;2025;20;2;Jeudi;NORMAL;8;4;11;42654;40466;11358
2025-02-20;2025;20;2;Jeudi;NORMAL;8;4;14;42386;42484;11298
2025-02-20;2025;20;2;Jeudi;NORMAL;8;4;19;40442;44493;13724
2025-02-20;2025;20;2;Jeudi;NORMAL;8;4;21;17685;18053;7197
2025-02-20;2025;20;2;Jeudi;NORMAL;8;4;22;14053;14783;5897
2025-08-06;2025;6;8;Mercredi;VACANCES;32;3;5;6398;5321;6284
2025-08-06;2025;6;8;Mercredi;VACANCES;32;3;7;25732;23091;13612
2025-08-06;2025;6;8;Mercredi;VACANCES;32;3;10;26667;26601;9616
2025-08-06;2025;6;8;Mercredi;VACANCES;32;3;11;30211;29588;9454
2025-08-06;2025;6;8;Mercredi;VACANCES;32;3;15;37055;36484;9836
2025-08-06;2025;6;8;Mercredi;VACANCES;32;3;22;12807;13258;5872
2025-08-06;2025;6;8;Mercredi;VACANCES;32;3;23;8463;9184;5794
2025-06-16;2025;16;6;Lundi;NORMAL;25;1;0;3629;4386;4876
2025-06-16;2025;16;6;Lundi;NORMAL;25;1;6;18769;16166;10268
2025-06-16;2025;16;6;Lundi;NORMAL;25;1;12;45646;45533;11784
2025-06-16;2025;16;6;Lundi;NORMAL;25;1;13;48467;48048;11714
2025-06-16;2025;16;6;Lundi;NORMAL;25;1;14;43583;43538;11373
2025-06-16;2025;16;6;Lundi;NORMAL;25;1;17;71513;71432;15804
2025-06-16;2025;16;6;Lundi;NORMAL;25;1;18;59635;62898;15943
2025-06-16;2025;16;6;Lundi;NORMAL;25;1;20;23167;24783;9956
2025-08-31;2025;31;8;Dimanche;DIMANCHE;35;7;1;127;245;412
2025-08-31;2025;31;8;Dimanche;DIMANCHE;35;7;5;3151;2928;4153
2025-08-31;2025;31;8;Dimanche;DIMANCHE;35;7;8;7991;7509;5241
2025-08-31;2025;31;8;Dimanche;DIMANCHE;35;7;14;24773;24471;7144
2025-08-31;2025;31;8;Dimanche;DIMANCHE;35;7;17;27879;27866;7094
2025-08-31;2025;31;8;Dimanche;DIMANCHE;35;7;18;26549;26896;7095
2025-08-31;2025;31;8;Dimanche;DIMANCHE;35;7;22;7982;8277;5051
2025-07-01;2025;1;7;Mardi;NORMAL;27;2;0;5294;6601;4727
2025-07-01;2025;1;7;Mardi;NORMAL;27;2;4;1078;703;961
2025-07-01;2025;1;7;Mardi;NORMAL;27;2;5;8293;6852;6195
2025-07-01;2025;1;7;Mardi;NORMAL;27;2;10;35094;35333;9665
2025-07-01;2025;1;7;Mardi;NORMAL;27;2;11;35753;35167;9441
2025-07-01;2025;1;7;Mardi;NORMAL;27;2;12;40791;40768;9716
2025-07-01;2025;1;7;Mardi;NORMAL;27;2;13;41311;41099;9698
2025-07-01;2025;1;7;Mardi;NORMAL;27;2;14;40144;40073;9543
2025-07-01;2025;1;7;Mardi;NORMAL;27;2;16;56605;54379;12841
2025-07-01;2025;1;7;Mardi;NORMAL;27;2;17;64961;64393;13605
2025-07-01;2025;1;7;Mardi;NORMAL;27;2;23;11704;12557;5616
2025-05-30;2025;30;5;Vendredi;NORMAL;22;5;0;7675;8632;5126
2025-05-30;2025;30;5;Vendredi;NORMAL;22;5;6;10204;8900;10029
2025-05-30;2025;30;5;Vendredi;NORMAL;22;5;12;42129;42041;9805
2025-05-30;2025;30;5;Vendredi;NORMAL;22;5;18;50474;51659;14349
2025-05-30;2025;30;5;Vendredi;NORMAL;22;5;21;19867;20413;6576
2025-05-30;2025;30;5;Vendredi;NORMAL;22;5;22;17769;17985;5993
2025-08-19;2025;19;8;Mardi;NORMAL;34;2;1;274;400;553
2025-08-19;2025;19;8;Mardi;NORMAL;34;2;8;59276;61466;15263
2025-08-19;2025;19;8;Mardi;NORMAL;34;2;12;45908;46204;11890
2025-08-19;2025;19;8;Mardi;NORMAL;34;2;15;42916;42153;11808
2025-08-19;2025;19;8;Mardi;NORMAL;34;2;22;9599;10108;5925
2025-08-19;2025;19;8;Mardi;NORMAL;34;2;23;6076;6703;5868
2024-10-07;2024;7;10;Lundi;NORMAL;41;1;0;2321;2887;4712
2024-10-07;2024;7;10;Lundi;NORMAL;41;1;4;822;571;997
2024-10-07;2024;7;10;Lundi;NORMAL;41;1;6;19070;15518;10106
2024-10-07;2024;7;10;Lundi;NORMAL;41;1;11;40288;37986;11064
2024-10-07;2024;7;10;Lundi;NORMAL;41;1;19;35426;38551;13153
2024-09-19;2024;19;9;Jeudi;NORMAL;38;4;0;3556;4340;4776
2024-09-19;2024;19;9;Jeudi;NORMAL;38;4;8;64734;69273;15085
2024-09-19;2024;19;9;Jeudi;NORMAL;38;4;10;32450;33425;11107
2024-09-19;2024;19;9;Jeudi;NORMAL;38;4;11;40876;38447;11088
2024-09-19;2024;19;9;Jeudi;NORMAL;38;4;14;40379;40527;11112
2024-09-19;2024;19;9;Jeudi;NORMAL;38;4;22;11930;12794;5831
2024-09-19;2024;19;9;Jeudi;NORMAL;38;4;23;7576;8191;5701
2025-03-09;2025;9;3;Dimanche;DIMANCHE;10;7;0;1673;2101;3975
2025-03-09;2025;9;3;Dimanche;DIMANCHE;10;7;4;957;734;826
2025-03-09;2025;9;3;Dimanche;DIMANCHE;10;7;6;3257;3135;4654
2025-03-09;2025;9;3;Dimanche;DIMANCHE;10;7;7;4581;4365;4787
2025-03-09;2025;9;3;Dimanche;DIMANCHE;10;7;12;20807;20046;6075
2025-03-09;2025;9;3;Dimanche;DIMANCHE;10;7;15;24855;24876;6852
2024-12-07;2024;7;12;Samedi;SAMEDI;49;6;0;7817;8985;4970
2024-12-07;2024;7;12;Samedi;SAMEDI;49;6;1;4200;4522;2285
2024-12-07;2024;7;12;Samedi;SAMEDI;49;6;2;2414;2691;2019
2024-12-07;2024;7;12;Samedi;SAMEDI;49;6;4;1004;854;961
2024-12-07;2024;7;12;Samedi;SAMEDI;49;6;7;8675;7918;6983
2024-12-07;2024;7;12;Samedi;SAMEDI;49;6;8;16358;14985;7396
2024-12-07;2024;7;12;Samedi;SAMEDI;49;6;14;41359;41142;9487
2024-12-07;2024;7;12;Samedi;SAMEDI;49;6;17;52313;52081;9762
2024-12-07;2024;7;12;Samedi;SAMEDI;49;6;19;26595;28310;7790
2024-12-07;2024;7;12;Samedi;SAMEDI;49;6;21;16719;16272;5678
2024-12-04;2024;4;12;Mercredi;NORMAL;49;3;0;2546;3317;4753
2024-12-04;2024;4;12;Mercredi;NORMAL;49;3;5;6966;5699;6094
2024-12-04;2024;4;12;Mercredi;NORMAL;49;3;12;60741;61206;11722
2024-12-04;2024;4;12;Mercredi;NORMAL;49;3;17;79160;79237;15325
2024-12-04;2024;4;12;Mercredi;NORMAL;49;3;19;36731;40302;13068
2024-12-04;2024;4;12;Mercredi;NORMAL;49;3;21;16034;16286;6852
2024-12-04;2024;4;12;Mercredi;NORMAL;49;3;22;11674;12601;5811
2025-01-21;2025;21;1;Mardi;NORMAL;4;2;0;2078;2500;4842
2025-01-21;2025;21;1;Mardi;NORMAL;4;2;5;6661;5381;6253
2025-01-21;2025;21;1;Mardi;NORMAL;4;2;8;68596;72420;15863
2025-01-21;2025;21;1;Mardi;NORMAL;4;2;14;40360;40633;11403
2025-01-21;2025;21;1;Mardi;NORMAL;4;2;23;5250;5932;5788
2025-06-27;2025;27;6;Vendredi;NORMAL;26;5;2;2584;2860;2176
2025-06-27;2025;27;6;Vendredi;NORMAL;26;5;4;1355;1003;983
